Timestamp	I understand that my answers in this form are completely anonymous and I consent to them being collected, analyzed, and utilized in the creation of the SYDE Class of 2026 Profile. I also certify that my answers are as close to 100% accurate to myself as possible and I will only submit one copy of this form.	Where is your hometown located?  Format (City, Province), if out of Canada please just write "International"	What year were you born?	Which best describes your parents?	Were either of your parents in STEM?	What is the highest level of education that either of your parents achieved?	What is your average household income (CAD) entering university? 	What percentage of your university tuition did your parents cover?	What percentage of your university living expenses (rent, groceries, etc.) did your parents cover?	What is your political alignment?	Have you voted in an election during university?	If you have voted in an election, which of the following elections have you voted in?   (Select all that apply: municipal, provincial, federal)	Did your political viewpoint change from the start of university?	Which ethnicities do you identify as? (Select all that apply)	Which religion do you identify with?	Have you become more religious since starting university?	Has your religion changed during university?	What do you identify as?	What is your sexuality?	What was your high school admission average?	Which extracurriculars did you do prior to coming to Waterloo? (Select all that apply)	Were you part of any enrichment program in high school? (Select all that apply)	Which of the following universities did you apply to? (Select all that apply)	Before starting university, what industry did you see yourself working in?	What other fields did you apply to for university?	Are you part of the original cohort (2021 start)?	What was the most interesting SYDE course of the degree?  Format 'SUBJECT course #' e.g. SYDE 101 	What was the most useful course of the SYDE degree?  Format 'SUBJECT course #' e.g. SYDE 101	What was the most difficult SYDE course of the degree?   Format 'SUBJECT course #' e.g. SYDE 101	Which non-SYDE course would you most recommend?   Format 'SUBJECT course #' e.g. PSYCH 101	Who was your favourite professor?   Format first name last name (if you don't remember, pls put course name and I'll find name)	Who was your most disliked professor?   Format first name last name (if you don't remember, pls put course name and I'll find name) *will privately share this one	Which option did you complete?  Leave blank if no option completed	Did you complete a minor?   Leave blank if you did not complete a minor	How did you feel about the design courses and projects throughout our degree? [Enjoyability (1 = really did not enjoy, 5 = enjoyed very much)]	How did you feel about the design courses and projects throughout our degree? [Usefulness (1 = will not use any of the knowledge, 5 = can see applying lots of the knowledge in the future)]	How stressful was each academic term? [1A]	How stressful was each academic term? [1B]	How stressful was each academic term? [2A]	How stressful was each academic term? [2B]	How stressful was each academic term? [3A]	How stressful was each academic term? [3B]	How stressful was each academic term? [4A]	How stressful was each academic term? [4B]	What was your hardest academic term?	Would you pick syde again?	If you hadn't chosen SYDE, what university program would you have chosen?	Did you fail a course over your degree?	Did you engage in any of the following during your degree? (Select all that apply)	Was your FYDP SYDE-only or multidisciplinary?	What problem space did your FYDP tackle?	Are you proud of your completed FYDP?	Will you continue working on FYDP after grad?	Did your FYDP group get along well?	If your FYDP included a software component, what percentage was created using AI?	Did you go on exchange?	If you did not go on exchange, what were your reasons?	If you did go on exchange, what were your reasons?	Where did you go on exchange?  Format 'University City Country' (e.x. Universidad Carlos III de Madrid (UC3M), Madrid, Spain Madrid Spain)	Did you go on exchange during winter or fall?	Would you recommend it for future students?	Looking back, would you have gone to the same university or a different one?	If different university, why?	Did it impact your co-op search?  e.x felt like you scarified the co-op you desired due to the flow of exchange life	Did it impact your ability to finish your courses for graduation?	Roughly how much did you spend on your exchange, not including tuition paid to uWaterloo? Please list each amount with its corresponding currency — I'll apply a flat conversion rate to make comparisons fair. Format: [Amount] [Currency] (e.g., 15,000 CAD, 2,000 USD)	What was your cGPA?  In percent from 0-100	Approximately what percent of lectures did you attend this term?  In percent from 0-100	Where did you live this semester?	How much did you pay on average for rent each month including utilities and hydro? Give the amount in Canadian dollars, e.g. enter 600 for $600 CAD a month If you lived at home and did not pay rent, please leave this blank. If you lived in residence, check the residence cost on Quest (excluding meal plan).*sorry for making you go search lol	What percentage of school assignments were completed using AI?	What was your cGPA?  In percent from 0-100	Approximately what percent of lectures did you attend this term?  In percent from 0-100	Where did you live this semester?	How much did you pay on average for rent each month including utilities and hydro? Give the amount in Canadian dollars, e.g. enter 600 for $600 CAD a month If you lived at home and did not pay rent, please leave this blank. If you lived in residence, check the residence cost on Quest (excluding meal plan). 	What percentage of school assignments were completed using AI?	What was your cGPA?  In percent from 0-100	Approximately what percent of lectures did you attend this term?  In percent from 0-100	Where did you live this semester?	How much did you pay on average for rent each month including utilities and hydro? Give the amount in Canadian dollars, e.g. enter 600 for $600 CAD a month If you lived at home and did not pay rent, please leave this blank. If you lived in residence, check the residence cost on Quest (excluding meal plan). 	What percentage of school assignments were completed using AI?	What was your favorite AI tool to use this semester? 	What was your cGPA?  In percent from 0-100	Approximately what percent of lectures did you attend this term?  In percent from 0-100	Where did you live this semester?	How much did you pay on average for rent each month including utilities and hydro? Give the amount in Canadian dollars, e.g. enter 600 for $600 CAD a month If you lived at home and did not pay rent, please leave this blank. If you lived in residence, check the residence cost on Quest (excluding meal plan). 	What percentage of school assignments were completed using AI?	What was your favorite AI tool to use this semester? 	What was your cGPA?  In percent from 0-100	Approximately what percent of lectures did you attend this term?  In percent from 0-100	Where did you live this semester?	How much did you pay on average for rent each month including utilities and hydro? Give the amount in Canadian dollars, e.g. enter 600 for $600 CAD a month If you lived at home and did not pay rent, please leave this blank. If you lived in residence, check the residence cost on Quest (excluding meal plan). 	What percentage of school assignments were completed using AI?	What was your favorite AI tool to use this semester? 	What was your cGPA?  In percent from 0-100, leave blank if on exchange	Approximately what percent of lectures did you attend this term?  In percent from 0-100	Where did you live this semester?	How much did you pay on average for rent each month including utilities and hydro? Give the amount in Canadian dollars, e.g. enter 600 for $600 CAD a month If you lived at home and did not pay rent, please leave this blank. If you lived in residence, check the residence cost on Quest (excluding meal plan). 	What percentage of school assignments were completed using AI?	What was your favorite AI tool to use this semester? 	What was your cGPA?  In percent from 0-100	Approximately what percent of lectures did you attend this term?  In percent from 0-100	Where did you live this semester?	How much did you pay on average for rent each month including utilities and hydro? Give the amount in Canadian dollars, e.g. enter 600 for $600 CAD a month If you lived at home and did not pay rent, please leave this blank. If you lived in residence, check the residence cost on Quest (excluding meal plan). 	What percentage of school assignments were completed using AI?	What was your favorite AI tool to use this semester? 	What was your cGPA?  In percent from 0-100	Approximately what percent of lectures did you attend this term?  In percent from 0-100	Where did you live this semester?	How much did you pay on average for rent each month including utilities and hydro? Give the amount in Canadian dollars, e.g. enter 600 for $600 CAD a month If you lived at home and did not pay rent, please leave this blank. If you lived in residence, check the residence cost on Quest (excluding meal plan). 	What percentage of school assignments were completed using AI?	What was your favorite AI tool to use this semester? 	How did you find your job?  You might need to scroll to the right to see all options [Co-op 1]	How did you find your job?  You might need to scroll to the right to see all options [Co-op 2]	How did you find your job?  You might need to scroll to the right to see all options [Co-op 3]	How did you find your job?  You might need to scroll to the right to see all options [Co-op 4]	How did you find your job?  You might need to scroll to the right to see all options [Co-op 5]	How did you find your job?  You might need to scroll to the right to see all options [Co-op 6]	Where did you work?  You might need to scroll to the right to see all options [Co-op 1]	Where did you work?  You might need to scroll to the right to see all options [Co-op 2]	Where did you work?  You might need to scroll to the right to see all options [Co-op 3]	Where did you work?  You might need to scroll to the right to see all options [Co-op 4]	Where did you work?  You might need to scroll to the right to see all options [Co-op 5]	Where did you work?  You might need to scroll to the right to see all options [Co-op 6]	What industry best describes the company you worked for?  You might need to scroll to the right to see all options [Co-op 1]	What industry best describes the company you worked for?  You might need to scroll to the right to see all options [Co-op 2]	What industry best describes the company you worked for?  You might need to scroll to the right to see all options [Co-op 3]	What industry best describes the company you worked for?  You might need to scroll to the right to see all options [Co-op 4]	What industry best describes the company you worked for?  You might need to scroll to the right to see all options [Co-op 5]	What industry best describes the company you worked for?  You might need to scroll to the right to see all options [Co-op 6]	How large was the company?  You might need to scroll to the right to see all options [Co-op 1]	How large was the company?  You might need to scroll to the right to see all options [Co-op 2]	How large was the company?  You might need to scroll to the right to see all options [Co-op 3]	How large was the company?  You might need to scroll to the right to see all options [Co-op 4]	How large was the company?  You might need to scroll to the right to see all options [Co-op 5]	How large was the company?  You might need to scroll to the right to see all options [Co-op 6]	How your performance rating?  You might need to scroll to the right to see all options [Co-op 1]	How your performance rating?  You might need to scroll to the right to see all options [Co-op 2]	How your performance rating?  You might need to scroll to the right to see all options [Co-op 3]	How your performance rating?  You might need to scroll to the right to see all options [Co-op 4]	How your performance rating?  You might need to scroll to the right to see all options [Co-op 5]	How your performance rating?  You might need to scroll to the right to see all options [Co-op 6]	Have you ever reneged a co-op?	Has a company every rescinded an offer?	Across your co-ops, what was the coolest company perk?	Where did you work for Co-op #1? (employers name)  I am planning to create a word board	Where did you work for Co-op #2?	Where did you work for Co-op #3?	Where did you work for Co-op #4?	Where did you work for Co-op #5?	Where did you work for Co-op #6?	How much did you earn per hour during Co-op #1? (Assume a 37.5-hour work week) Please include relocation allowances and boNational University of Singapore (NUS), Singapore, Singaporees in your estimate. Please put in whatever currency you got paid, I will use flat rate to do conversion Format: [Amount] [Currency] (e.g., 35 CAD)	How much did you earn per hour during Co-op #2? (Assume a 37.5-hour work week) Please include relocation allowances and boNational University of Singapore (NUS), Singapore, Singaporees in your estimate. Please put in whatever currency you got paid, I will use flat rate to do conversion Format: [Amount] [Currency] (e.g., 35 CAD)	How much did you earn per hour during Co-op #3? (Assume a 37.5-hour work week) Please include relocation allowances and boNational University of Singapore (NUS), Singapore, Singaporees in your estimate. Please put in whatever currency you got paid, I will use flat rate to do conversion Format: [Amount] [Currency] (e.g., 35 CAD)	How much did you earn per hour during Co-op #4? (Assume a 37.5-hour work week) Please include relocation allowances and boNational University of Singapore (NUS), Singapore, Singaporees in your estimate. Please put in whatever currency you got paid, I will use flat rate to do conversion Format: [Amount] [Currency] (e.g., 35 CAD)	How much did you earn per hour during Co-op #5? (Assume a 37.5-hour work week) Please include relocation allowances and boNational University of Singapore (NUS), Singapore, Singaporees in your estimate. Please put in whatever currency you got paid, I will use flat rate to do conversion Format: [Amount] [Currency] (e.g., 35 CAD)	How much did you earn per hour during Co-op #6? (Assume a 37.5-hour work week) Please include relocation allowances and boNational University of Singapore (NUS), Singapore, Singaporees in your estimate. Please put in whatever currency you got paid, I will use flat rate to do conversion Format: [Amount] [Currency] (e.g., 35 CAD)	What was your favorite restaurant in the KW region?	How many friends do you have in the SYDE 2026 class?	Of your 5 closest friends in university, how many are in SYDE?	How many terms did you attend at least one SYDE social event?	How would you rate your cooking ability? [Before University]	How would you rate your cooking ability? [During university]	How would you rate your fitness level? [Before University]	How would you rate your fitness level? [During university]	Since coming to waterloo, have you started to lose your hair? (Waterloo Meme)	Did you do intramurals during university?	Were you a member of clubs during university?	Please list intramurals you did (use a comma to separate please)	Please list clubs you were a member of (use a comma to separate please)	Have you experienced any mental health concerns?	What caused your mental health concerns?	How much of your university career was spent in relationships? (months)	How did you meet your significant others?	Have you every committed any sort of sydecest (across any year)?	How many relationships did you have during university?	How many situationships did you have during university?	Are you currently in a relationship?	First Kiss	How many unique kissing partners have you had?	First time having sex?	How many unique sexual partners have you had?	Are you more active on a co-op or school term?	What drugs have you tried?	How often did you: [Drink in first year?]	How often did you: [Drink in third/fourth year?]	How often did you: [Smoke marijuana in first year?]	How often did you: [Smoke marijuana in third/fourth year?]	How often did you: [Vape in first year?]	How often did you: [Vape in third/fourth year?]	How often did you: [Smoke cigs in first year?]	How often did you: [Smoke cigs in third/fourth/year]	How much student debt are you graduating with?	How much money in total do you roughly have in cash, investments and savings?  Please split by currency - (e.x. 10 CAD, 20 USD)	What is your primary methods of investing?	What are your plans within 1 year of graduation?	Have you got a full-time job?	If you got a full-time job, are you returning to a previous employer?	If you are working full-time, when did you receive the offer for your full-time job?	Where will you be working?	If you are leaving Canada, do you see yourself returning?	If you are planning on returning, when do you plan to?	If you are working or studying, which company/school will you be going to?	What is your base salary in this role?  Format: [Amount] [Currency] (e.g., 10,000 CAD), Please put in whatever currency you got paid, I will use flat rate to do conversion	If you were given bonus, stocks (public only) or other benefits, please list the total amount you will receive in year 1?  Format: [Amount] [Currency] (e.g., 10,000 CAD, 2,000 USD), Please put in whatever currency you got paid, I will use flat rate to do conversion	Do you plan to pursue further education in the future?	What age would you like to get married by?	What age do you intend to have your first child?	Where did you go? Please list all countries you went	How much did you spend on your grad trip	Are you worried about AI taking your job in the future?	Do you or plan to pay for an AI subscription in the nearby future?	Should AI be regulated?	If any, who is your favorite tech CEO? (feel free to use the other option if needed)	Advice for first years?	Favorite memory of undergrad?	What is great about syde?	What excites you most about new grad?	Is there anything you want to publicly tell the class anonymously?	Is there anything you want to privately tell the class anonymously? (i'll just drop these in the insta gc chat)	What is your dream job? (does not have to be related to your current field)
7/19/2026 10:04:45	Yes	Coquitlam, BC	2003	Immigrants	Yes	Undergraduate	$50 - 100K	0%	100%	Liberal	Yes	Provincial, Federal	No	East Asian	Christianity	Yes	No	Male	Heterosexual	98	Volunteer experience, Performing/Visual Arts, Religious Activity, Club, Club Leader, Non-Eng Job, Student Council	None	McMaster University, Ottawa/Carleton University, University of British Columbia, University of Toronto, Western University	Writing 	Life and Physical Science, Computer Science 	Yes	SYDE 542	SYDE 223	SYDE 114	ECE 459	Charbel Azzi	Matt Borland	Computing		2	2	4	4	1	4	4	5	1	3	3A	Yes	Management Engineering 	Yes	Copying assignments/homework, Plagiarism (using someone else's work without credit), Unauthorized collaboration on individual assignments, Using AI tools in restricted contexts (if not permitted), Fabricating Data	SYDE	Health	Maybe	No	Yes	51 - 75%	Yes		Needed to delay coop	Universidad Carlos III de Madrid (UC3M), Madrid, Spain, Madrid, Spain	Fall	Yes	Same		No	No	8,000 CAD	85	80	At home		0	82	100	At home		0	85	100	At home		1 - 25%	ChatGPT	78	85	At home		26 - 50%	ChatGPT	78	70	At home		51 - 75%	ChatGPT	60	50	Off-Campus	750	51 - 75%	ChatGPT	91	80	At home		75 - 99%	Claude	82	70	At home		51 - 75%	Claude	WaterlooWorks	WaterlooWorks	External	WaterlooWorks	Previous Employer	External	Remote/At-Home	KW	Other USA	KW	Toronto/GTA	Other Canada	Other	Finance	Software	Other	Other	Software	Medium (50-250)	Extra Large (1000+)	Extra Large (1000+)	Medium (50-250)	Medium (50-250)	Extra Large (1000+)	Excellent	Very good	Good	Excellent	Excellent	Excellent	Yes	No	Perks plus (400 USD reimbursement)	Kenna	Manulife	Microsoft	University of Waterloo	Kenna	Amazon	20 CAD	28 CAD	69.33 USD	30 CAD	30 CAD	66.67 CAD	Zay Zaman	10-20	3	8	1	2	2	0	Balding likely caused by coming to waterloo	Yes	Yes	Soccer 	UW Blueprint, HanVoice, Engineering Ambassador, Tech+, Korean Christian Fellowship, UW K-Pop Club, Power to Change, UW Animusic Ensembles, UW Pokémon TCG Club, UW Book Club, UW Cheese Club, UW Yugioh	Anxiety	Academics, Co-op/Jobs, Relationships, Family, Friends, Extracurricuals, Cohort	1-6	Online/App, Friends	No	1	4	Yes	First kiss during university	1	During university	1	N/A	Alcohol, Marijuana, Magic mushrooms 	2-3 times/week	Monthly	1-2 times a term	Never	Never	1-2 times a term	Never	Never	$10 - 20K	65000 CAD	ETF	Work	Yes	Yes	December 2025	KW			Manulife 	100000 CAD	7000 CAD	None	26	28	South Korea, Japan 	4,000 - 5,000	Yes	Yes	Yes		It’s okay to fuck up, focus above all on making memories and having novel experiences. Say no to studying for that one party, ask that girl or guy out if you’re interested 	When I got my first big coop and my friends were dragging me across the party room and celebrating or just any time in Vancouver/Seattle	Upper year support network 	Not working after 5pm	You guys are the smartest people I’ve ever met, won’t be surprised if someone becomes a successful politician, YouTuber, CEO	Too cracked 	
7/19/2026 10:39:12	Yes	Midhurst, ON	2003	Native Born	Yes	Graduate	$200 - 250K	100%	0%		Yes	Provincial, Federal	Yes		Atheism	No	No	Male	Heterosexual	99	Volunteer experience, Sports, Club Leader	None	McGill University, McMaster University, Queen's University, Western University	I had no idea		Yes	SYDE 383		SYDE 111	GENE 404	Reem Roufail	Matt Borland	Computing		3	4	5	2	4	5	5	1	2	3	3A	Yes		No	Copying assignments/homework, Plagiarism (using someone else's work without credit), Unauthorized collaboration on individual assignments, Using unauthorized materials/notes during an exam, Having someone else complete work for you, Using AI tools in restricted contexts (if not permitted), Fabricating Data	Multi-Disciplinary	Music	Yes	No	Yes	26 - 50%	Yes		Explore a new country. Meet new people. Travel. Experiences.	Lund University, Lund, Sweden, Sweden	Winter	Yes	Same		No	No	15,000 CAD	86	80	Residence	1250	0	86	30	Residence	1250	0	89	70	Off-Campus	700	0		82	65	Off-Campus	700	1 - 25%	ChatGPT	87	70	Off-Campus	600	26 - 50%	ChatGPT		10	Off-Campus	1000	51 - 75%	ChatGPT	91	50	Off-Campus	900	51 - 75%	Gemini	91	50	Off-Campus	900	51 - 75%	Gemini	WaterlooWorks	WaterlooWorks	External	WaterlooWorks	WaterlooWorks	External	KW	KW	Remote/At-Home	Toronto/GTA	Other International	Other International	Hardware	Software	Consulting	Finance	Finance	Finance	Medium (50-250)	Large (251-1000)	Small (10-49)	Medium (50-250)	Large (251-1000)	Large (251-1000)	Excellent	Excellent	Outstanding	Excellent	Outstanding	Excellent	No	Yes	In-house bar	Deep Trekker	Blackberry	BTC	IESO	Energy Aspects	Energy Aspects	18.75 CAD	23 CAD	25 CAD	25 CAD	55 CAD	55 CAD	Izne Poke Plus	20+	3	8	1	3	3	2	Balding likely caused by coming to waterloo	Yes	No	Basketball, Ultimate Frisbee, Multi-Sport, Hockey, Dodgeball		Anxiety	Academics, Co-op/Jobs, Relationships	31-36 	SYDE 2026, Online/App, Friends	Yes	1	3	No	First kiss before university	15	Before university	9	Co-op	Alcohol, Marijuana	2-3 times/week	Weekly	1-2 times a term	1-2 times a term	Never	Never		1-2 times a term	None	2000 CAD, 14000 GBP	ETF	Work	Yes	Yes	August 2025	Other International	Yes	4-7 years	Energy Aspects	50000 GBP	13000 GBP	None	27	32	Japan, Thailand, China, Hong Kong, Philippines, Thailand, Laos	8,000 - 9,000	No	Yes	Yes		Plan activities. Do more than you think you can. Go on exchangeS	A week to chill with friends after exams in 1B.	The community. The diversity and outgoingness of the class.	Working to be someone successful in my job.	Love you all so much!! SYDE ON TOP.		
7/19/2026 11:16:54	Yes	International	2003	Immigrants	Yes	Graduate	$250 - 300K	26 - 50%	0%	Libertarian	No (international student)		Yes	East Asian	Agnosticism	No	No	Male	Heterosexual	95	Volunteer experience, Sports, Performing/Visual Arts, Club, Non-Eng Job	AP	McGill University, McMaster University, Ottawa/Carleton University, Queen's University, University of Toronto, Western University, College outside Canada	I had no idea	Health	Yes	SYDE 252	SYDE 292L	SYDE 114	SCI 208	John Zelek				2	3	3	3	2	4	4	1	2	3	3A	Yes	Computer Engineering	No	Unauthorized collaboration on individual assignments	SYDE	Health	Yes	Maybe	Yes	26 - 50%	Yes		Wanted to have fun in Asia lol	Hong Kong University (HKU), Hong Kong, Hong Kong, Hong Kong, Hong Kong	Winter	Yes	Same		No	No	6,000 CAD	89	50	Residence		0	88	25	Residence		0	91	25	Off-Campus	990	1 - 25%	ChatGPT	90	15	Off-Campus	730	1 - 25%	ChatGPT	88	15	Off-Campus	750	26 - 50%	ChatGPT		10	Residence	900	51 - 75%	ChatGPT	90	5	Off-Campus	1100	26 - 50%	Claude	88	5	Off-Campus	1100	51 - 75%	Claude	Networking / Referral	Previous Employer	Previous Employer	Networking / Referral	WaterlooWorks	External	California	Toronto/GTA	Toronto/GTA	Toronto/GTA	California	Other USA	Software	Software	Software	Software	Software	Software	Medium (50-250)	Medium (50-250)	Medium (50-250)	Small (10-49)	Large (251-1000)	Extra Large (1000+)	Outstanding	Excellent	Excellent	Excellent	Excellent	Excellent	Yes	No	Really cheap car rentals	Arkose Labs	Arkose Labs	Arkose Labs	Hydrolix	Athelas	AWS	18 USD	25 CAD	25 CAD	40 CAD	45 USD	75 USD	Korner Kitchen	20+	5	8	1	3	0	3	Not balding	Yes	Yes	Ultimate Frisbee, Basketball	UWCCF, UW Blueprint	None		1-6	Exchange	No	1	2	No	First kiss during university	5	During university	3	Co-op	Alcohol, Marijuana, MDMA/Ectasy	Weekly	Biweekly	1-2 times a term	1-2 times a term	Never	2-3 times/week	Never	Weekly	None	40000 USD	ETF	Work	Yes	Yes	October 2025	Other USA	Not sure		AWS	130000 USD	66000 USD	MBA	30	33	Portugal, Spain, Italy, Switzerland, Germany, Liechtenstein, Austria, Vatican City, Malta, Greece, Netherlands	4,000 - 5,000	Yes	Yes	Yes		Don’t worry about grades too much	Playing frisbee/spikeball in summerloo	The people	Nothing highkey			
7/19/2026 12:32:59	Yes	Waterloo, ON	2003	Immigrants	Yes	Undergraduate	$100 - 150K	1 - 25%	100%	Liberal	Yes	Provincial, Federal	No	East Asian	Christianity	No	No	Female	Heterosexual	96	Volunteer experience, Sports, Performing/Visual Arts, Eng Job/Tech Internship	AP	McMaster University, University of Toronto, Western University	I had no idea	Life and Physical Science	Yes	SYDE 101L	SYDE 461/462	SYDE 114		Jintao Deng				3	3	5	4	3	5	5	4	3	3	1A	Yes		No		SYDE	Education	Yes	Maybe	Yes	26 - 50%	No	Wanted to focus on job search and capstone 										76	99	At home		0	83	95	At home		0							76	90	At home		1 - 25%	ChatGPT	73	90	At home		1 - 25%	ChatGPT	83	90	At home		1 - 25%	ChatGPT	86	85	At home		26 - 50%	Claude	91	80	At home		26 - 50%	Claude	WaterlooWorks	WaterlooWorks	WaterlooWorks	WaterlooWorks	WaterlooWorks	Unemployed	KW	KW	KW	KW	Toronto/GTA	Unemployed	Hardware	Manufacturing	Hardware	Academia/Research	Academia/Research	Unemployed	Small (10-49)	Large (251-1000)	Small (10-49)	Small (10-49)	Small (10-49)		Outstanding	Very good	Excellent	Excellent	Excellent		No	No															5-10	5	5	1	2	3	2	Balding likely caused by coming to waterloo	No	Yes			Anxiety	Academics, Co-op/Jobs, Family	0		No			No					School	Alcohol									None			Work	No										29	30		500 - 1,000	No	No	Yes		keep trying things until something sticks!	grad pranks	we’re “multifaceted” - prof nasser 				
7/19/2026 14:16:47	Yes	International	2003	Immigrants	Yes	Undergraduate	$150 - 200K	100%	75-99%	Liberal	Yes	Muncipal, Provincial, Federal	No	East Asian	Agnosticism	No	No	Female	Bisexual	98	Volunteer experience, Performing/Visual Arts, Club, Club Leader	AP	University of British Columbia, University of Toronto, College outside Canada	Tech/Design Consulting	Math	Yes	SYDE 543	SYDE 548	SYDE 381	JAPAN 101R	Reem Roufail	Matt Borland	Computing		4	4	3	3	3	4	5	3	4	3	3A	Yes	Informatics	No	Copying assignments/homework, Unauthorized collaboration on individual assignments, Using unauthorized materials/notes during an exam, Using AI tools in restricted contexts (if not permitted), Fabricating Data	SYDE	Environment and sustainability	Yes	No	Yes	76 - 100%	No	Internship										86.54	50	Residence	1050	0	86.39	50	Residence	1050.25	0	84.59	40	Off-Campus	1015	51 - 75%	ChatGPT	82.49	30	Off-Campus	1015	51 - 75%	ChatGPT	81.02	40	Off-Campus	1050	75 - 99%	ChatGPT	80.56	30	Off-Campus	1050	75 - 99%	ChatGPT	81.17	75	Off-Campus	1233.5	75 - 99%	ChatGPT	82.06	65	Off-Campus	1233.5	51 - 75%	ChatGPT	WaterlooWorks	WaterlooWorks	WaterlooWorks	WaterlooWorks	External	WaterlooWorks	Remote/At-Home	Remote/At-Home	Remote/At-Home	KW	Other Canada	KW	Finance	Other	Other	Other	Other	Other	Extra Large (1000+)	Medium (50-250)	Small (10-49)	Extra Large (1000+)	Extra Large (1000+)	Large (251-1000)	Excellent	Outstanding	Very good	Excellent	Excellent	Excellent	No	No	Free games	TD Bank	Digital Extremes	Tablz	Purolator	Electronic Arts	Miovision	25 CAD	25 CAD	25 CAD	28 CAD	28 CAD	35 CAD	Watami Sushi	10-20	2	8	2	4	1	3	Not balding	No	Yes		Hack the North, Archery	Anxiety	Co-op/Jobs, Relationships, Family	31-36 	SYDE 2026	Yes	1	1	Yes	First kiss during university	2	During university	2	School	Alcohol, Marijuana	Weekly	Monthly	Never	Never	Never	Never	Never	Never	None	8000 CAD, 35000 CAD	ETF	Work	Yes	No	April 2026	Toronto/GTA			EliseAI	85000 CAD	15000 CAD	Masters	32	30	Hong Kong, China, Korea, Japan	4,000 - 5,000	Yes	No	Yes	Jensen Huang	Don’t be an avoidant - you grow from challenging yourself and getting out of your comfort zone	Partyin	It’s eng but chill and fun	Making money and growing my career, having my own place	ty for being the best cohort		Creative Director in Entertainment
7/19/2026 14:54:33	Yes	Niagara, ON	2003	Immigrants	No	Undergraduate	$100 - 150K	1 - 25%	50-75%		Yes	Provincial, Federal	No	South Asian	Hinduism	No	No	Female	Heterosexual	98	Volunteer experience, Performing/Visual Arts, Club Leader	None	McMaster University, Brock University 	Tech/Design Consulting	Creative Arts, Life and Physical Science, Business, Health	Yes	SYDE 543	SYDE 361	SYDE 252	SCI 206	Siby Samuel				4	5	5	2	3	5	5	1	3	4	3A	Yes	Global Business & Digital Arts, Engineering Physics 	No	Unauthorized collaboration on individual assignments	SYDE	Health	Yes	Maybe	Yes	26 - 50%	Yes			Universidad Carlos III de Madrid (UC3M), Madrid, Spain, Madrid, Spain	Winter	Yes	Same		Yes	No	10,000 CAD	83	60	Residence	854	0	88	60	Residence	854	0	90	70	Off-Campus	1100	0		82	70	Off-Campus	1100	0		82	60	Off-Campus	1100	1 - 25%	ChatGPT	88	60	Off-Campus	1200	0		91	80	Off-Campus	1100	26 - 50%	Claude	86	60	Off-Campus	1100	1 - 25%	Claude	WaterlooWorks	WaterlooWorks	WaterlooWorks	WaterlooWorks	Other	External	Remote/At-Home	Remote/At-Home	KW	Remote/At-Home	Unemployed	Other International	Finance	Government	Finance	Other	Unemployed	Software	Small (10-49)	Small (10-49)	Extra Large (1000+)	Extra Large (1000+)	Unemployed	Micro (<10 employees)	Excellent	Outstanding	Excellent	Excellent	Co-op not on WaterlooWorks	Excellent	No	No	Travel paid for by the company 	Lifeplan Investments	Royal Canadian Air Force 	Sunlife Canada 	theScore			19 CAD	23.5 CAD	25.6 CAD	34 CAD			Ken’s Sushi	5-10	3	6	5	5	2	3	Balding likely caused by coming to waterloo	No	Yes		WiE, UW/UX, Tech+	None		0		No	0	0	No	Never Kissed	0	Never had sex		N/A	Alcohol	Never	1-2 times a term	Never	Never	Never		Never	Never	$10 - 20K	80000 CAD	ETF	Not sure	No			Unemployed	Not sure					Masters	30	32	South Korea, Japan, Mexico, USA	6,000 - 7,000	Yes	No	Yes								
